,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,TotalIncome,TotalIncome_log
404,LP002301,1.0,2.0,3.0,1,1.0,7441,0.0,194.0,360.0,1.0,1,2.0,5.267858159063328,7441.0,8.914760527397261
405,LP002305,1.0,2.0,3.0,1,2.0,4547,0.0,115.0,360.0,1.0,3,1.0,4.74493212836325,4547.0,8.42222295382501
406,LP002308,2.0,1.0,3.0,2,2.0,2167,2400.0,115.0,360.0,1.0,2,1.0,4.74493212836325,4567.0,8.426611813185
407,LP002314,1.0,2.0,3.0,2,2.0,2213,0.0,66.0,360.0,1.0,1,1.0,4.189654742026425,2213.0,7.70210434005105
408,LP002315,2.0,1.0,3.0,1,2.0,8300,0.0,152.0,300.0,0.0,3,2.0,5.0238805208462765,8300.0,9.02401079378469
409,LP002317,2.0,1.0,3.0,1,2.0,81000,0.0,360.0,360.0,0.0,1,2.0,5.886104031450156,81000.0,11.302204433654575
410,LP002318,1.0,2.0,3.0,2,1.0,3867,0.0,62.0,360.0,1.0,3,2.0,4.127134385045092,3867.0,8.260234291607297
411,LP002319,2.0,1.0,3.0,1,2.0,6256,0.0,160.0,360.0,1.0,2,1.0,5.075173815233827,6256.0,8.741296282225147
412,LP002328,2.0,1.0,3.0,2,2.0,6096,0.0,218.0,360.0,0.0,1,2.0,5.384495062789089,6096.0,8.715388097366482
413,LP002332,2.0,1.0,3.0,2,2.0,2253,2033.0,110.0,360.0,1.0,1,1.0,4.700480365792417,4286.0,8.363109176033522
414,LP002335,1.0,1.0,3.0,2,2.0,2149,3237.0,178.0,360.0,0.0,3,2.0,5.181783550292085,5386.0,8.591558273371545
415,LP002337,1.0,2.0,3.0,1,2.0,2995,0.0,60.0,360.0,1.0,2,1.0,4.0943445622221,2995.0,8.00469951054955
416,LP002341,1.0,2.0,3.0,1,2.0,2600,0.0,160.0,360.0,1.0,2,2.0,5.075173815233827,2600.0,7.8632667240095735
417,LP002342,2.0,1.0,3.0,1,1.0,1600,20000.0,239.0,360.0,1.0,2,2.0,5.476463551931511,21600.0,9.980448593672257
418,LP002345,2.0,1.0,3.0,1,2.0,1025,2773.0,112.0,360.0,1.0,1,1.0,4.718498871295094,3798.0,8.242229891372231
419,LP002347,2.0,1.0,3.0,1,2.0,3246,1417.0,138.0,360.0,1.0,3,1.0,4.927253685157205,4663.0,8.44741429680832
420,LP002348,2.0,1.0,3.0,1,2.0,5829,0.0,138.0,360.0,1.0,1,1.0,4.927253685157205,5829.0,8.67060073804555
421,LP002357,1.0,2.0,3.0,2,2.0,2720,0.0,80.0,360.0,0.0,2,2.0,4.382026634673881,2720.0,7.908387159290043
422,LP002361,2.0,1.0,3.0,1,2.0,1820,1719.0,100.0,360.0,1.0,2,1.0,4.605170185988092,3539.0,8.171599480345463
423,LP002362,2.0,1.0,3.0,1,2.0,7250,1667.0,110.0,360.0,0.0,2,2.0,4.700480365792417,8917.0,9.095714846134879
424,LP002364,2.0,1.0,3.0,1,2.0,14880,0.0,96.0,360.0,1.0,3,1.0,4.564348191467836,14880.0,9.607773308387083
425,LP002366,2.0,1.0,3.0,1,2.0,2666,4300.0,121.0,360.0,1.0,1,1.0,4.795790545596741,6966.0,8.848796450925947
426,LP002367,1.0,2.0,3.0,2,2.0,4606,0.0,81.0,360.0,1.0,1,2.0,4.394449154672439,4606.0,8.43511508038063
427,LP002368,2.0,1.0,3.0,1,2.0,5935,0.0,133.0,360.0,1.0,3,1.0,4.890349128221754,5935.0,8.688622307043769
428,LP002369,2.0,1.0,3.0,1,2.0,2920,16.12000084,87.0,360.0,1.0,1,1.0,4.465908118654584,2936.12000084,7.984844261119869
429,LP002370,2.0,2.0,3.0,2,2.0,2717,0.0,60.0,180.0,1.0,2,1.0,4.0943445622221,2717.0,7.907283609426348
430,LP002377,1.0,2.0,3.0,1,1.0,8624,0.0,150.0,360.0,1.0,3,1.0,5.0106352940962555,8624.0,9.06230429314878
431,LP002379,2.0,2.0,3.0,1,2.0,6500,0.0,105.0,360.0,0.0,1,2.0,4.653960350157523,6500.0,8.779557455883728
432,LP002386,2.0,2.0,3.0,1,2.0,12876,0.0,405.0,360.0,1.0,3,1.0,6.003887067106539,12876.0,9.463120392418698
433,LP002387,2.0,1.0,3.0,1,2.0,2425,2340.0,143.0,360.0,1.0,3,1.0,4.962844630259907,4765.0,8.469052816088302
434,LP002390,2.0,2.0,3.0,1,2.0,3750,0.0,100.0,360.0,1.0,2,1.0,4.605170185988092,3750.0,8.229511118964457
435,LP002393,1.0,1.0,3.0,1,2.0,10047,0.0,126.0,240.0,1.0,3,1.0,4.836281906951478,10047.0,9.215029361462314
436,LP002398,2.0,2.0,3.0,1,2.0,1926,1851.0,50.0,360.0,1.0,3,1.0,3.912023005428146,3777.0,8.236685322712457
437,LP002401,2.0,1.0,3.0,1,2.0,2213,1125.0,126.0,360.0,1.0,2,1.0,4.836281906951478,3338.0,8.11312710422178
438,LP002403,2.0,2.0,3.0,1,1.0,10416,0.0,187.0,360.0,0.0,2,2.0,5.231108616854587,10416.0,9.251098364448351
439,LP002407,1.0,1.0,3.0,2,1.0,7142,0.0,138.0,360.0,1.0,1,1.0,4.927253685157205,7142.0,8.873748128154395
440,LP002408,2.0,2.0,3.0,1,2.0,3660,5064.0,187.0,360.0,1.0,3,1.0,5.231108616854587,8724.0,9.07383312732152
441,LP002409,2.0,1.0,3.0,1,2.0,7901,1833.0,180.0,360.0,1.0,1,1.0,5.19295685089021,9734.0,9.1833801903934
442,LP002418,2.0,2.0,3.0,2,2.0,4707,1993.0,148.0,360.0,1.0,3,1.0,4.997212273764115,6700.0,8.809862805379057
443,LP002422,2.0,2.0,3.0,1,2.0,37719,0.0,152.0,360.0,1.0,3,1.0,5.0238805208462765,37719.0,10.537919225261291
444,LP002424,2.0,1.0,3.0,1,2.0,7333,8333.0,175.0,300.0,1.0,1,1.0,5.1647859739235145,15666.0,9.659248037927183
445,LP002429,2.0,1.0,3.0,1,1.0,3466,1210.0,130.0,360.0,1.0,1,1.0,4.867534450455582,4676.0,8.450198322591959
446,LP002434,2.0,1.0,3.0,2,2.0,4652,0.0,110.0,360.0,1.0,1,1.0,4.700480365792417,4652.0,8.445052513638554
447,LP002435,2.0,1.0,3.0,1,2.0,3539,1376.0,55.0,360.0,1.0,1,2.0,4.007333185232471,4915.0,8.500047032581268
448,LP002443,2.0,1.0,3.0,1,2.0,3340,1710.0,150.0,360.0,0.0,1,2.0,5.0106352940962555,5050.0,8.527143522269405
449,LP002444,2.0,2.0,3.0,2,1.0,2769,1542.0,190.0,360.0,1.0,3,2.0,5.247024072160486,4311.0,8.368925174747135
450,LP002446,2.0,1.0,3.0,2,2.0,2309,1255.0,125.0,360.0,0.0,1,2.0,4.8283137373023015,3564.0,8.1786387885907
451,LP002447,2.0,1.0,3.0,2,2.0,1958,1456.0,60.0,300.0,1.0,2,1.0,4.0943445622221,3414.0,8.135639903354386
452,LP002448,2.0,1.0,3.0,1,2.0,3948,1733.0,149.0,360.0,0.0,1,2.0,5.003946305945459,5681.0,8.644882552557126
453,LP002449,2.0,1.0,3.0,1,2.0,2483,2466.0,90.0,180.0,0.0,1,1.0,4.499809670330265,4949.0,8.506940814951886
454,LP002453,2.0,2.0,3.0,1,1.0,7085,0.0,84.0,360.0,1.0,3,1.0,4.430816798843313,7085.0,8.865735152124781
455,LP002455,2.0,1.0,3.0,1,2.0,3859,0.0,96.0,360.0,1.0,3,1.0,4.564348191467836,3859.0,8.258163361537619
456,LP002459,2.0,1.0,3.0,1,2.0,4301,0.0,118.0,360.0,1.0,2,1.0,4.770684624465665,4301.0,8.366602832783736
457,LP002467,2.0,1.0,3.0,1,2.0,3708,2569.0,173.0,360.0,1.0,2,2.0,5.153291594497779,6277.0,8.744647438317532
458,LP002472,2.0,2.0,3.0,1,2.0,4354,0.0,136.0,360.0,1.0,1,1.0,4.912654885736052,4354.0,8.378850241794492
459,LP002473,2.0,1.0,3.0,1,2.0,8334,0.0,160.0,360.0,1.0,3,2.0,5.075173815233827,8334.0,9.0280988119824
460,LP002478,2.0,1.0,3.0,1,1.0,2083,4083.0,160.0,360.0,1.0,3,1.0,5.075173815233827,6166.0,8.726805608446096
461,LP002484,2.0,1.0,3.0,1,2.0,7740,0.0,128.0,180.0,1.0,2,1.0,4.852030263919617,7740.0,8.954156966583772
462,LP002487,2.0,1.0,3.0,1,2.0,3015,2188.0,153.0,360.0,1.0,1,1.0,5.030437921392435,5203.0,8.556990661290303
463,LP002489,1.0,2.0,3.0,2,2.0,5191,0.0,132.0,360.0,1.0,3,1.0,4.882801922586371,5191.0,8.55468163582723
464,LP002493,2.0,2.0,3.0,1,2.0,4166,0.0,98.0,360.0,0.0,3,2.0,4.584967478670572,4166.0,8.334711621820917
465,LP002494,2.0,2.0,3.0,1,2.0,6000,0.0,140.0,360.0,1.0,1,1.0,4.941642422609304,6000.0,8.699514748210191
466,LP002500,2.0,1.0,3.0,2,2.0,2947,1664.0,70.0,180.0,0.0,2,2.0,4.248495242049359,4611.0,8.436200032206706
467,LP002501,2.0,1.0,3.0,1,2.0,16692,0.0,110.0,360.0,1.0,3,1.0,4.700480365792417,16692.0,9.722684841711443
468,LP002502,1.0,1.0,3.0,2,2.0,210,2917.0,98.0,360.0,1.0,3,1.0,4.584967478670572,3127.0,8.047829357457841
469,LP002505,2.0,1.0,3.0,1,2.0,4333,2451.0,110.0,360.0,1.0,2,2.0,4.700480365792417,6784.0,8.822322177471738
470,LP002515,2.0,1.0,3.0,1,1.0,3450,2079.0,162.0,360.0,1.0,3,1.0,5.087596335232384,5529.0,8.617762246337932
471,LP002517,2.0,1.0,3.0,2,2.0,2653,1500.0,113.0,180.0,0.0,1,2.0,4.727387818712341,4153.0,8.331586243630754
472,LP002519,2.0,1.0,3.0,1,2.0,4691,0.0,100.0,360.0,1.0,3,1.0,4.605170185988092,4691.0,8.453401058328458
473,LP002522,1.0,2.0,3.0,1,1.0,2500,0.0,93.0,360.0,1.0,2,1.0,4.532599493153256,2500.0,7.824046010856292
474,LP002524,2.0,2.0,3.0,1,2.0,5532,4648.0,162.0,360.0,1.0,1,1.0,5.087596335232384,10180.0,9.228180290104513
475,LP002527,2.0,1.0,3.0,1,1.0,16525,1014.0,150.0,360.0,1.0,1,1.0,5.0106352940962555,17539.0,9.772182251758139
476,LP002529,2.0,1.0,3.0,1,2.0,6700,1750.0,230.0,300.0,1.0,3,1.0,5.438079308923196,8450.0,9.041921720351219
477,LP002530,2.0,1.0,3.0,1,2.0,2873,1872.0,132.0,360.0,0.0,3,2.0,4.882801922586371,4745.0,8.464846711044029
478,LP002531,2.0,1.0,3.0,1,1.0,16667,2250.0,86.0,360.0,1.0,3,1.0,4.454347296253507,18917.0,9.847816267665664
479,LP002533,2.0,1.0,3.0,1,2.0,2947,1603.0,126.0,360.0,1.0,2,2.0,4.836281906951478,4550.0,8.422882511944996
480,LP002534,1.0,2.0,3.0,2,2.0,4350,0.0,154.0,360.0,1.0,1,1.0,5.0369526024136295,4350.0,8.37793112408273
481,LP002536,2.0,1.0,3.0,2,2.0,3095,0.0,113.0,360.0,1.0,1,1.0,4.727387818712341,3095.0,8.037543185118697
482,LP002537,2.0,1.0,3.0,1,2.0,2083,3150.0,128.0,360.0,1.0,3,1.0,4.852030263919617,5233.0,8.562740006372207
483,LP002541,2.0,1.0,3.0,1,2.0,10833,0.0,234.0,360.0,1.0,3,1.0,5.455321115357702,10833.0,9.290352309945568
484,LP002543,2.0,1.0,3.0,1,2.0,8333,0.0,246.0,360.0,1.0,3,1.0,5.5053315359323625,8333.0,9.027978814382207
485,LP002544,2.0,1.0,3.0,2,2.0,1958,2436.0,131.0,360.0,1.0,1,1.0,4.875197323201151,4394.0,8.387995252944556
486,LP002545,2.0,2.0,3.0,1,2.0,3547,0.0,80.0,360.0,0.0,1,2.0,4.382026634673881,3547.0,8.173857454773621
487,LP002547,2.0,1.0,3.0,1,2.0,18333,0.0,500.0,360.0,1.0,2,2.0,6.214608098422191,18333.0,9.816457993563025
488,LP002555,2.0,1.0,3.0,1,1.0,4583,2083.0,160.0,360.0,1.0,3,1.0,5.075173815233827,6666.0,8.804775258867686
489,LP002556,2.0,2.0,3.0,1,2.0,2435,0.0,75.0,360.0,1.0,2,2.0,4.31748811353631,2435.0,7.79770203551669
490,LP002560,2.0,2.0,3.0,2,2.0,2699,2785.0,96.0,360.0,1.0,3,1.0,4.564348191467836,5484.0,8.609590040682205
491,LP002562,2.0,1.0,3.0,2,2.0,5333,1131.0,186.0,360.0,1.0,2,1.0,5.225746673713202,6464.0,8.774003600200931
492,LP002571,2.0,2.0,3.0,2,2.0,3691,0.0,110.0,360.0,1.0,1,1.0,4.700480365792417,3691.0,8.213652703029998
493,LP002582,1.0,2.0,3.0,2,1.0,17263,0.0,225.0,360.0,1.0,3,1.0,5.41610040220442,17263.0,9.756320761816548
494,LP002585,2.0,1.0,3.0,1,2.0,3597,2157.0,119.0,360.0,0.0,1,2.0,4.77912349311153,5754.0,8.657650544111494
495,LP002586,1.0,1.0,3.0,1,2.0,3326,913.0,105.0,84.0,1.0,3,1.0,4.653960350157523,4239.0,8.352082671352637
496,LP002587,2.0,1.0,3.0,2,2.0,2600,1700.0,107.0,360.0,1.0,1,1.0,4.672828834461906,4300.0,8.366370301681654
497,LP002588,2.0,1.0,3.0,1,2.0,4625,2857.0,111.0,12.0,1.0,2,1.0,4.709530201312334,7482.0,8.920255414908091
498,LP002600,2.0,1.0,3.0,1,1.0,2895,0.0,95.0,360.0,1.0,3,1.0,4.553876891600541,2895.0,7.970740390007095
499,LP002602,2.0,2.0,3.0,1,2.0,6283,4416.0,209.0,360.0,0.0,1,2.0,5.342334251964811,10699.0,9.277905558138606
500,LP002603,1.0,2.0,3.0,1,2.0,645,3683.0,113.0,480.0,1.0,1,1.0,4.727387818712341,4328.0,8.372860820526318
501,LP002606,1.0,2.0,3.0,1,2.0,3159,0.0,100.0,360.0,1.0,3,1.0,4.605170185988092,3159.0,8.058010800802085
502,LP002615,2.0,1.0,3.0,1,2.0,4865,5624.0,208.0,360.0,1.0,3,1.0,5.337538079701318,10489.0,9.258082367961604
503,LP002618,2.0,1.0,3.0,2,2.0,4050,5302.0,138.0,360.0,1.0,1,2.0,4.927253685157205,9352.0,9.143345503151904
504,LP002619,2.0,1.0,3.0,2,2.0,3814,1483.0,124.0,300.0,1.0,3,1.0,4.820281565605037,5297.0,8.574895901544526
505,LP002622,2.0,1.0,3.0,1,2.0,3510,4416.0,243.0,360.0,1.0,1,1.0,5.493061443340548,7926.0,8.97790377375038
506,LP002624,2.0,1.0,3.0,1,2.0,20833,6667.0,480.0,360.0,1.0,2,1.0,6.173786103901937,27500.0,10.221941283654663
507,LP002625,2.0,2.0,3.0,1,2.0,3583,0.0,96.0,360.0,1.0,2,2.0,4.564348191467836,3583.0,8.183955717304954
508,LP002626,2.0,1.0,3.0,1,1.0,2479,3013.0,188.0,360.0,1.0,2,1.0,5.236441962829949,5492.0,8.61104776688786
509,LP002634,1.0,2.0,3.0,1,2.0,13262,0.0,40.0,360.0,1.0,2,1.0,3.6888794541139363,13262.0,9.492658081928813
510,LP002637,2.0,2.0,3.0,2,2.0,3598,1287.0,100.0,360.0,1.0,1,2.0,4.605170185988092,4885.0,8.493924564476883
511,LP002640,2.0,1.0,3.0,1,2.0,6065,2004.0,250.0,360.0,1.0,3,1.0,5.521460917862246,8069.0,8.995784837848506
512,LP002643,2.0,1.0,3.0,1,2.0,3283,2035.0,148.0,360.0,1.0,2,1.0,4.997212273764115,5318.0,8.578852571802965
513,LP002648,2.0,1.0,3.0,1,2.0,2130,6666.0,70.0,180.0,1.0,3,2.0,4.248495242049359,8796.0,9.082052351674651
514,LP002652,2.0,2.0,3.0,1,2.0,5815,3666.0,311.0,360.0,1.0,1,2.0,5.739792912179234,9481.0,9.15704507491796
515,LP002659,2.0,1.0,3.0,1,2.0,3466,3428.0,150.0,360.0,1.0,1,1.0,5.0106352940962555,6894.0,8.83840674707681
516,LP002670,1.0,1.0,3.0,1,2.0,2031,1632.0,113.0,480.0,1.0,3,1.0,4.727387818712341,3663.0,8.206037762778815
517,LP002682,2.0,1.0,3.0,2,2.0,3074,1800.0,123.0,360.0,0.0,3,2.0,4.812184355372417,4874.0,8.491670234185152
518,LP002683,2.0,2.0,3.0,1,2.0,4683,1915.0,185.0,360.0,1.0,3,2.0,5.220355825078324,6598.0,8.794521851788527
519,LP002684,1.0,2.0,3.0,2,2.0,3400,0.0,95.0,360.0,1.0,1,2.0,4.553876891600541,3400.0,8.131530710604252
520,LP002689,2.0,1.0,3.0,2,2.0,2192,1742.0,45.0,360.0,1.0,3,1.0,3.8066624897703196,3934.0,8.277411998949004
521,LP002690,2.0,2.0,3.0,1,2.0,2500,0.0,55.0,360.0,1.0,3,1.0,4.007333185232471,2500.0,7.824046010856292
522,LP002692,2.0,1.0,3.0,1,1.0,5677,1424.0,100.0,360.0,1.0,1,1.0,4.605170185988092,7101.0,8.867990898182093
523,LP002693,2.0,1.0,3.0,1,1.0,7948,7166.0,480.0,360.0,1.0,1,1.0,6.173786103901937,15114.0,9.623376745580666
524,LP002697,2.0,2.0,3.0,1,2.0,4680,2087.0,126.0,360.0,1.0,3,2.0,4.836281906951478,6767.0,8.819813136232225
525,LP002699,2.0,1.0,3.0,1,1.0,17500,0.0,400.0,360.0,1.0,1,1.0,5.991464547107982,17500.0,9.769956159911606
526,LP002705,2.0,1.0,3.0,1,2.0,3775,0.0,110.0,360.0,1.0,3,1.0,4.700480365792417,3775.0,8.236155661683124
527,LP002706,2.0,1.0,3.0,2,2.0,5285,1430.0,161.0,360.0,0.0,3,1.0,5.081404364984463,6715.0,8.812099108957337
528,LP002714,2.0,2.0,3.0,2,2.0,2679,1302.0,94.0,360.0,1.0,3,1.0,4.543294782270004,3981.0,8.289288323000317
529,LP002716,2.0,2.0,3.0,2,2.0,6783,0.0,130.0,360.0,1.0,3,1.0,4.867534450455582,6783.0,8.82217476094608
530,LP002717,2.0,1.0,3.0,1,2.0,1025,5500.0,216.0,360.0,1.0,1,1.0,5.375278407684165,6525.0,8.783396232190894
531,LP002720,2.0,1.0,3.0,1,2.0,4281,0.0,100.0,360.0,1.0,2,1.0,4.605170185988092,4281.0,8.361941906144946
532,LP002723,2.0,2.0,3.0,1,2.0,3588,0.0,110.0,360.0,0.0,1,2.0,4.700480365792417,3588.0,8.185350223178686
533,LP002729,2.0,2.0,3.0,1,2.0,11250,0.0,196.0,360.0,1.0,3,2.0,5.278114659230517,11250.0,9.328123407632566
534,LP002731,1.0,2.0,3.0,2,1.0,18165,0.0,125.0,360.0,1.0,2,1.0,4.8283137373023015,18165.0,9.807251944655302
535,LP002732,2.0,2.0,3.0,2,2.0,2550,2042.0,126.0,360.0,1.0,1,1.0,4.836281906951478,4592.0,8.432070937999402
536,LP002734,2.0,1.0,3.0,1,2.0,6133,3906.0,324.0,360.0,1.0,2,1.0,5.780743515792329,10039.0,9.214232786691527
537,LP002738,2.0,2.0,3.0,1,2.0,3617,0.0,107.0,360.0,1.0,3,1.0,4.672828834461906,3617.0,8.193400231952097
538,LP002739,2.0,1.0,3.0,2,2.0,2917,536.0,66.0,360.0,1.0,1,2.0,4.189654742026425,3453.0,8.146998697389993
539,LP002740,2.0,1.0,3.0,1,2.0,6417,0.0,157.0,180.0,1.0,1,1.0,5.056245805348308,6417.0,8.766705997750515
540,LP002741,1.0,1.0,3.0,1,2.0,4608,2845.0,140.0,180.0,1.0,3,1.0,4.941642422609304,7453.0,8.916371914881694
541,LP002743,1.0,2.0,3.0,1,2.0,2138,0.0,99.0,360.0,0.0,3,2.0,4.59511985013459,2138.0,7.6676260915849905
542,LP002753,1.0,2.0,3.0,1,2.0,3652,0.0,95.0,360.0,1.0,3,1.0,4.553876891600541,3652.0,8.20303024171486
543,LP002755,2.0,1.0,3.0,2,2.0,2239,2524.0,128.0,360.0,1.0,2,1.0,4.852030263919617,4763.0,8.46863300080086
544,LP002757,1.0,1.0,3.0,2,2.0,3017,663.0,102.0,360.0,1.0,3,1.0,4.624972813284271,3680.0,8.210668031162976
545,LP002767,2.0,1.0,3.0,1,2.0,2768,1950.0,155.0,360.0,1.0,1,1.0,5.043425116919247,4718.0,8.45914025996762
546,LP002768,2.0,2.0,3.0,2,2.0,3358,0.0,80.0,36.0,1.0,3,2.0,4.382026634673881,3358.0,8.119100837637486
547,LP002772,2.0,2.0,3.0,1,2.0,2526,1783.0,145.0,360.0,1.0,1,1.0,4.976733742420574,4309.0,8.368461137615839
548,LP002776,1.0,2.0,3.0,1,2.0,5000,0.0,103.0,360.0,0.0,3,2.0,4.634728988229636,5000.0,8.517193191416238
549,LP002777,2.0,1.0,3.0,1,2.0,2785,2016.0,110.0,360.0,1.0,1,1.0,4.700480365792417,4801.0,8.476579508530941
550,LP002778,2.0,1.0,3.0,1,1.0,6633,0.0,126.0,360.0,0.0,1,2.0,4.836281906951478,6633.0,8.799812469525556
551,LP002784,2.0,1.0,3.0,2,2.0,2492,2375.0,126.0,360.0,1.0,1,1.0,4.836281906951478,4867.0,8.490233009833455
552,LP002785,2.0,1.0,3.0,1,2.0,3333,3250.0,158.0,360.0,1.0,2,1.0,5.062595033026967,6583.0,8.792245847467877
553,LP002788,2.0,1.0,3.0,2,2.0,2454,2333.0,181.0,360.0,0.0,2,2.0,5.198497031265826,4787.0,8.473659189392508
554,LP002789,2.0,1.0,3.0,1,2.0,3593,4266.0,132.0,180.0,0.0,1,2.0,4.882801922586371,7859.0,8.969414650866176
555,LP002792,2.0,1.0,3.0,1,2.0,5468,1032.0,26.0,360.0,1.0,3,1.0,3.258096538021482,6500.0,8.779557455883728
556,LP002794,1.0,2.0,3.0,1,2.0,2667,1625.0,84.0,360.0,1.0,2,1.0,4.430816798843313,4292.0,8.36450810375059
557,LP002795,2.0,1.0,3.0,1,1.0,10139,0.0,260.0,360.0,1.0,3,1.0,5.560681631015528,10139.0,9.22414465295258
558,LP002798,2.0,1.0,3.0,1,2.0,3887,2669.0,162.0,360.0,1.0,3,1.0,5.087596335232384,6556.0,8.78813593986372
559,LP002804,1.0,1.0,3.0,1,2.0,4180,2306.0,182.0,360.0,1.0,3,1.0,5.204006687076795,6486.0,8.777401286867264
560,LP002807,2.0,1.0,3.0,2,2.0,3675,242.0,108.0,360.0,1.0,3,1.0,4.68213122712422,3917.0,8.27308133366583
561,LP002813,1.0,1.0,3.0,1,1.0,19484,0.0,600.0,360.0,1.0,3,1.0,6.396929655216146,19484.0,9.877348894926433
562,LP002820,2.0,1.0,3.0,1,2.0,5923,2054.0,211.0,360.0,1.0,1,1.0,5.351858133476067,7977.0,8.984317679911129
563,LP002821,2.0,2.0,3.0,2,1.0,5800,0.0,132.0,360.0,1.0,3,1.0,4.882801922586371,5800.0,8.66561319653451
564,LP002832,2.0,1.0,3.0,1,2.0,8799,0.0,258.0,360.0,0.0,2,2.0,5.552959584921617,8799.0,9.08239335764556
565,LP002833,2.0,1.0,3.0,2,2.0,4467,0.0,120.0,360.0,1.0,1,1.0,4.787491742782046,4467.0,8.404472321352118
566,LP002836,2.0,2.0,3.0,1,2.0,3333,0.0,70.0,360.0,1.0,2,1.0,4.248495242049359,3333.0,8.11162807830774
567,LP002837,2.0,1.0,3.0,1,2.0,3400,2500.0,123.0,360.0,0.0,1,2.0,4.812184355372417,5900.0,8.68270762989381
568,LP002840,1.0,2.0,3.0,1,2.0,2378,0.0,9.0,360.0,1.0,2,2.0,2.1972245773362196,2378.0,7.774015077250727
569,LP002841,2.0,1.0,3.0,1,2.0,3166,2064.0,104.0,360.0,0.0,2,2.0,4.6443908991413725,5230.0,8.56216655705897
570,LP002842,2.0,1.0,3.0,1,2.0,3417,1750.0,186.0,360.0,1.0,2,1.0,5.225746673713202,5167.0,8.550047528287184
571,LP002847,2.0,1.0,3.0,1,2.0,5116,1451.0,165.0,360.0,0.0,2,2.0,5.10594547390058,6567.0,8.789812386190972
572,LP002855,2.0,1.0,3.0,1,2.0,16666,0.0,275.0,360.0,1.0,2,1.0,5.616771097666572,16666.0,9.721125994942152
573,LP002862,2.0,1.0,3.0,2,2.0,6125,1625.0,187.0,480.0,1.0,3,2.0,5.231108616854587,7750.0,8.955448122347393
574,LP002863,2.0,1.0,3.0,1,2.0,6406,0.0,150.0,360.0,1.0,3,2.0,5.0106352940962555,6406.0,8.764990330169104
575,LP002868,2.0,1.0,3.0,1,2.0,3159,461.0,108.0,84.0,1.0,2,1.0,4.68213122712422,3620.0,8.194229304819817
576,LP002872,2.0,1.0,3.0,1,2.0,3087,2210.0,136.0,360.0,0.0,3,2.0,4.912654885736052,5297.0,8.574895901544526
577,LP002874,2.0,2.0,3.0,1,2.0,3229,2739.0,110.0,360.0,1.0,2,1.0,4.700480365792417,5968.0,8.694167141883597
578,LP002877,2.0,1.0,3.0,1,2.0,1782,2232.0,107.0,360.0,1.0,1,1.0,4.672828834461906,4014.0,8.297543529356284
579,LP002888,2.0,2.0,3.0,1,2.0,3182,2917.0,161.0,360.0,1.0,2,1.0,5.081404364984463,6099.0,8.715880102296456
580,LP002892,2.0,1.0,3.0,1,2.0,6540,0.0,205.0,360.0,1.0,3,1.0,5.3230099791384085,6540.0,8.785692444451245
581,LP002893,2.0,2.0,3.0,1,2.0,1836,33837.0,90.0,360.0,1.0,2,2.0,4.499809670330265,35673.0,10.482149379105689
582,LP002894,1.0,1.0,3.0,1,2.0,3166,0.0,36.0,360.0,1.0,3,1.0,3.58351893845611,3166.0,8.060224240440958
583,LP002898,2.0,1.0,3.0,1,2.0,1880,0.0,61.0,360.0,1.0,1,2.0,4.110873864173311,1880.0,7.539027055823995
584,LP002911,2.0,1.0,3.0,1,2.0,2787,1917.0,146.0,360.0,0.0,1,2.0,4.983606621708336,4704.0,8.456168489578463
585,LP002912,2.0,1.0,3.0,1,2.0,4283,3000.0,172.0,84.0,1.0,1,2.0,5.147494476813453,7283.0,8.893298144217916
586,LP002916,2.0,1.0,3.0,1,2.0,2297,1522.0,104.0,360.0,1.0,2,1.0,4.6443908991413725,3819.0,8.247743887225516
587,LP002917,1.0,2.0,3.0,2,2.0,2165,0.0,70.0,360.0,1.0,3,1.0,4.248495242049359,2165.0,7.68017564043659
588,LP002925,2.0,2.0,3.0,1,2.0,4750,0.0,94.0,360.0,1.0,3,1.0,4.543294782270004,4750.0,8.465899897028686
589,LP002926,2.0,1.0,3.0,1,1.0,2726,0.0,106.0,360.0,0.0,3,2.0,4.663439094112067,2726.0,7.9105906122564775
590,LP002928,2.0,1.0,3.0,1,2.0,3000,3416.0,56.0,180.0,1.0,3,1.0,4.02535169073515,6416.0,8.766550149546351
591,LP002931,2.0,1.0,3.0,1,1.0,6000,0.0,205.0,240.0,1.0,3,2.0,5.3230099791384085,6000.0,8.699514748210191
592,LP002933,2.0,2.0,3.0,1,1.0,9357,0.0,292.0,360.0,1.0,3,1.0,5.676753802268282,9357.0,9.143880005275912
593,LP002936,2.0,1.0,3.0,1,2.0,3859,3300.0,142.0,180.0,1.0,1,1.0,4.955827057601261,7159.0,8.876125585396185
594,LP002938,2.0,1.0,3.0,1,1.0,16120,0.0,260.0,360.0,1.0,2,1.0,5.560681631015528,16120.0,9.68781601606062
595,LP002940,2.0,2.0,3.0,2,2.0,3833,0.0,110.0,360.0,1.0,1,1.0,4.700480365792417,3833.0,8.251403065380556
596,LP002941,2.0,1.0,3.0,2,1.0,6383,1000.0,187.0,360.0,1.0,1,2.0,5.231108616854587,7383.0,8.906935339059165
